DC,TC,MC,PH
0.0000,0.0193,-0.0745,1
0.0000,0.0193,-0.0578,1
0.0000,0.0193,-0.0578,1
0.0000,0.0148,-0.0745,1
0.0000,0.0148,-0.0745,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0148,-0.0913,1
0.0000,0.0188,-0.0913,1
0.0000,0.0188,-0.0913,1
0.0000,0.0188,-0.0745,1
0.0000,0.0188,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0148,-0.0745,1
0.0000,0.0148,-0.0745,1
0.0000,0.0148,-0.0745,1
0.0000,0.0148,-0.0745,1
0.0000,0.0188,-0.0745,1
0.0000,0.0188,-0.0745,1
0.0000,0.0188,-0.0913,1
0.0000,0.0188,-0.0913,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0745,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0188,-0.0913,1
0.0000,0.0188,-0.0913,1
0.0000,0.0188,-0.0913,1
0.0000,0.0188,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,1
0.0000,0.0153,-0.0913,2
0.0000,0.0153,-0.0913,2
0.0000,0.0153,-0.1417,2
0.0000,0.0153,-0.1417,2
0.0000,0.0178,0.5131,2
0.0000,0.0178,0.5131,2
0.0000,0.0178,0.1941,2
0.0000,0.0178,0.1941,2
0.0000,0.0153,-0.0074,2
0.0000,0.0153,-0.0074,2
0.0000,0.0153,-0.1417,2
0.0000,0.0153,-0.1417,2
0.0000,0.0158,-0.2256,2
0.0000,0.0158,-0.2256,2
0.0000,0.0158,-0.2760,2
0.0000,0.0158,-0.2760,2
0.0000,0.0157,-0.3264,2
0.0000,0.0157,-0.3264,2
0.0000,0.0157,-0.3432,2
0.0000,0.0157,-0.3432,2
0.0000,0.0197,-0.3432,2
0.0000,0.0197,-0.3432,2
0.0000,0.0197,-0.3600,2
0.0000,0.0197,-0.3600,2
0.0000,0.0152,-0.4103,2
0.0000,0.0152,-0.4103,2
0.0000,0.0152,-0.4271,2
0.0000,0.0152,-0.4271,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.3935,2
0.0000,0.0157,-0.3935,2
0.0000,0.0157,-0.3935,2
0.0000,0.0157,-0.3935,2
0.0000,0.0157,-0.3935,2
0.0000,0.0157,-0.3935,2
0.0000,0.0157,-0.3767,2
0.0000,0.0157,-0.3767,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0192,-0.4103,2
0.0000,0.0192,-0.4103,2
0.0000,0.0192,-0.4103,2
0.0000,0.0192,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0152,-0.4103,2
0.0000,0.0152,-0.4103,2
0.0000,0.0152,-0.4103,2
0.0000,0.0152,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.4103,2
0.0000,0.0157,-0.3935,2
0.0000,0.0157,-0.3935,2
0.0000,0.0192,-0.3935,2
0.0000,0.0192,-0.3935,2
0.0000,0.0192,-0.3935,2
0.0000,0.0192,-0.3935,2
0.0000,0.0152,-0.3935,2
0.0000,0.0152,-0.3935,2
0.0000,0.0152,-0.3767,2
0.0000,0.0152,-0.3767,2
0.0000,0.0162,-0.3935,2
0.0000,0.0162,-0.3935,2
0.0000,0.0162,-0.3264,2
0.0000,0.0162,-0.3264,2
0.0000,0.0152,-0.2760,2
0.0000,0.0152,-0.2760,2
0.0000,0.0152,-0.2424,2
0.0000,0.0152,-0.2424,2
0.0000,0.0152,-0.2089,2
0.0000,0.0152,-0.2089,2
0.0000,0.0152,-0.2089,2
0.0000,0.0152,-0.2089,2
0.0000,0.0192,-0.1753,2
0.0000,0.0192,-0.1753,2
0.0000,0.0192,-0.1921,2
0.0000,0.0192,-0.1921,2
0.0000,0.0157,-0.1753,2
0.0000,0.0157,-0.1753,2
0.0000,0.0157,-0.1753,2
0.0000,0.0157,-0.1753,2
0.0000,0.0152,-0.1921,2
0.0000,0.0152,-0.1921,2
0.0000,0.0152,-0.1753,2
0.0000,0.0152,-0.1753,2
0.0000,0.0162,-0.1585,2
0.0000,0.0162,-0.1585,2
0.0000,0.0162,-0.1753,2
0.0000,0.0162,-0.1753,2
0.0000,0.0157,-0.1585,2
0.0000,0.0157,-0.1585,2
0.0000,0.0157,-0.1585,2
0.0000,0.0157,-0.1585,2
0.0000,0.0192,-0.1585,2
0.0000,0.0192,-0.1585,2
0.0000,0.0192,-0.1417,2
0.0000,0.0192,-0.1417,2
0.0000,0.0152,-0.1417,2
0.0000,0.0152,-0.1417,2
0.0000,0.0152,-0.1585,2
0.0000,0.0152,-0.1585,2
0.0000,0.0157,-0.1585,2
0.0000,0.0157,-0.1585,2
0.0000,0.0157,-0.1417,2
0.0000,0.0157,-0.1417,2
0.0000,0.0162,-0.1417,2
0.0000,0.0162,-0.1417,2
0.0000,0.0162,-0.1249,2
0.0000,0.0162,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0191,-0.1417,2
0.0000,0.0191,-0.1417,2
0.0000,0.0191,-0.1249,2
0.0000,0.0191,-0.1249,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0151,-0.1417,2
0.0000,0.0151,-0.1417,2
0.0000,0.0151,-0.1417,2
0.0000,0.0151,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0191,-0.1081,2
0.0000,0.0191,-0.1081,2
0.0000,0.0191,-0.1081,2
0.0000,0.0191,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1417,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0161,-0.1249,2
0.0000,0.0161,-0.1249,2
0.0000,0.0161,-0.1249,2
0.0000,0.0161,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0151,-0.1249,2
0.0000,0.0151,-0.1249,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0196,-0.1081,2
0.0000,0.0196,-0.1081,2
0.0000,0.0196,-0.1417,2
0.0000,0.0196,-0.1417,2
0.0000,0.0151,-0.1249,2
0.0000,0.0151,-0.1249,2
0.0000,0.0151,-0.1249,2
0.0000,0.0151,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1249,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0161,-0.1249,2
0.0000,0.0161,-0.1249,2
0.0000,0.0161,-0.1081,2
0.0000,0.0161,-0.1081,2
0.0000,0.0156,-0.0913,2
0.0000,0.0156,-0.0913,2
0.0000,0.0156,-0.0913,2
0.0000,0.0156,-0.0913,2
0.0000,0.0156,-0.0913,2
0.0000,0.0156,-0.0913,2
0.0000,0.0156,-0.1081,2
0.0000,0.0156,-0.1081,2
0.0000,0.0151,-0.1417,2
0.0000,0.0151,-0.1417,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0196,-0.1249,2
0.0000,0.0196,-0.1249,2
0.0000,0.0196,-0.1249,2
0.0000,0.0196,-0.1249,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0161,-0.0913,2
0.0000,0.0161,-0.0913,2
0.0000,0.0161,-0.0913,2
0.0000,0.0161,-0.0913,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.0913,2
0.0000,0.0151,-0.0913,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0151,-0.1081,2
0.0000,0.0195,-0.0913,2
0.0000,0.0195,-0.0913,2
0.0000,0.0195,-0.1081,2
0.0000,0.0195,-0.1081,2
0.0000,0.0150,-0.0745,2
0.0000,0.0150,-0.0745,2
0.0000,0.0150,-0.0913,2
0.0000,0.0150,-0.0913,2
0.0000,0.0160,-0.0913,2
0.0000,0.0160,-0.0913,2
0.0000,0.0160,-0.0913,2
0.0000,0.0160,-0.0913,2
0.0000,0.0160,-0.1081,2
0.0000,0.0160,-0.1081,2
0.0000,0.0160,-0.0745,2
0.0000,0.0160,-0.0745,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0190,-0.0913,2
0.0000,0.0190,-0.0913,2
0.0000,0.0190,-0.1081,2
0.0000,0.0190,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0745,2
0.0000,0.0155,-0.0745,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0745,2
0.0000,0.0155,-0.0745,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.0913,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1081,2
0.0000,0.0155,-0.1249,2
0.0000,0.0155,-0.1249,2
0.0000,0.0150,-0.0913,2
0.0000,0.0150,-0.0913,2
0.0000,0.0150,-0.0745,2
0.0000,0.0150,-0.0745,2
0.0000,0.0195,-0.0913,2
0.0000,0.0195,-0.0913,2
0.0000,0.0195,-0.0913,2
0.0000,0.0195,-0.0913,2
0.0000,0.0523,-0.1081,2
0.0000,0.0523,-0.1081,2
0.0000,0.0523,-0.0913,2
0.0000,0.0523,-0.0913,2
0.0000,0.0744,-0.1081,2
0.0000,0.0744,-0.1081,2
0.0000,0.0744,-0.0913,2
0.0000,0.0744,-0.0913,2
0.0000,0.0809,-0.0913,2
0.0000,0.0809,-0.0913,2
0.0000,0.0809,-0.0913,2
0.0000,0.0809,-0.0913,2
0.0000,0.1201,-0.0913,2
0.0000,0.1201,-0.0913,2
0.0000,0.1201,-0.0745,2
0.0000,0.1201,-0.0745,2
0.0000,0.1180,-0.0913,2
0.0000,0.1180,-0.0913,2
0.0000,0.1180,-0.0745,2
0.0000,0.1180,-0.0745,2
0.0000,0.1379,-0.0745,2
0.0000,0.1379,-0.0745,2
0.0000,0.1379,-0.0745,2
0.0000,0.1379,-0.0745,2
0.0000,0.1784,-0.0913,2
0.0000,0.1784,-0.0913,2
0.0000,0.1784,-0.0913,2
0.0000,0.1784,-0.0913,2
0.0000,0.1788,-0.0913,2
0.0000,0.1788,-0.0913,2
0.0000,0.1788,-0.0745,2
0.0000,0.1788,-0.0745,2
0.0000,0.1969,-0.0913,2
0.0000,0.1969,-0.0913,2
0.0000,0.1969,-0.0913,2
0.0000,0.1969,-0.0913,2
0.0000,0.2120,-0.0913,2
0.0000,0.2120,-0.0913,2
0.0000,0.2120,-0.0745,2
0.0000,0.2120,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2160,-0.0745,2
0.0000,0.2160,-0.0745,2
0.0000,0.2160,-0.0745,2
0.0000,0.2160,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2120,-0.0745,2
0.0000,0.2120,-0.0745,2
0.0000,0.2120,-0.0578,2
0.0000,0.2120,-0.0578,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2155,-0.0745,2
0.0000,0.2160,-0.0745,2
0.0000,0.2160,-0.0745,2
0.0000,0.2160,-0.0913,2
0.0000,0.2160,-0.0913,2
0.0000,0.2150,-0.0745,2
0.0000,0.2150,-0.0745,2
0.0000,0.2150,-0.0913,2
0.0000,0.2150,-0.0913,2
0.0000,0.2155,-0.0913,2
0.0000,0.2155,-0.0913,2
0.0000,0.2155,-0.1081,2
0.0000,0.2155,-0.1081,2
0.0000,0.2165,-0.0913,2
0.0000,0.2165,-0.0913,2
0.0000,0.2165,-0.0745,2
0.0000,0.2165,-0.0745,2
0.0000,0.2115,-0.0745,2
0.0000,0.2115,-0.0745,2
0.0019,0.2115,-0.0578,2
0.0027,0.2115,-0.0578,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.1081,2
0.0000,0.2156,-0.1081,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2161,-0.1081,2
0.0000,0.2161,-0.1081,2
0.0000,0.2161,-0.0913,2
0.0000,0.2161,-0.0913,2
0.0000,0.2121,-0.0745,2
0.0000,0.2121,-0.0745,2
0.0000,0.2121,-0.0745,2
0.0000,0.2121,-0.0745,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0745,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2151,-0.1081,2
0.0000,0.2151,-0.1081,2
0.0000,0.2151,-0.0913,2
0.0000,0.2151,-0.0913,2
0.0000,0.2151,-0.0913,2
0.0000,0.2151,-0.0913,2
0.0000,0.2151,-0.0913,2
0.0000,0.2151,-0.0913,2
0.0000,0.2161,-0.0913,2
0.0000,0.2161,-0.0913,2
0.0029,0.2161,-0.0745,2
0.0036,0.2161,-0.0745,2
0.0000,0.2161,-0.0913,2
0.0000,0.2161,-0.0913,2
0.0000,0.2161,-0.0913,2
0.0000,0.2161,-0.0913,2
0.0000,0.2116,-0.0745,2
0.0000,0.2116,-0.0745,2
0.0000,0.2116,-0.0913,2
0.0000,0.2116,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0000,0.2156,-0.0913,2
0.0124,0.2151,-0.0745,2
0.0131,0.2151,-0.0745,2
0.0138,0.2151,-0.0745,2
0.0145,0.2151,-0.0745,2
0.0172,0.2161,-0.0745,2
0.0179,0.2161,-0.0745,2
0.0523,0.2161,-0.0578,2
0.0531,0.2161,-0.0578,2
0.0192,0.2156,-0.0745,2
0.0199,0.2156,-0.0745,2
0.0543,0.2156,-0.0578,2
0.0551,0.2156,-0.0578,2
0.0489,0.2121,-0.0578,2
0.0496,0.2121,-0.0578,2
0.0841,0.2121,-0.0410,2
0.0849,0.2121,-0.0410,2
0.0592,0.2156,-0.0578,2
0.0599,0.2156,-0.0578,2
0.0944,0.2156,-0.0410,2
0.0953,0.2156,-0.0410,2
0.1635,0.2156,-0.0074,2
0.1645,0.2156,-0.0074,2
0.1656,0.2156,-0.0074,2
0.1666,0.2156,-0.0074,2
0.1677,0.2156,-0.0074,2
0.1687,0.2156,-0.0074,2
0.0000,0.2156,0.3955,2
0.0000,0.2156,0.3955,2
0.0000,0.2161,0.6474,2
0.0000,0.2161,0.6474,2
0.0000,0.2161,0.4291,2
0.0000,0.2161,0.4291,2
0.0000,0.2121,0.2780,2
0.0000,0.2121,0.2780,2
0.0000,0.2121,0.1941,2
0.0000,0.2121,0.1941,2
0.0000,0.2156,0.1101,2
0.0000,0.2156,0.1101,2
0.0277,0.2156,0.0766,2
0.0284,0.2156,0.0766,2
0.1301,0.2156,0.0262,2
0.1311,0.2156,0.0262,2
0.1320,0.2156,0.0262,2
0.1330,0.2156,0.0262,2
0.1666,0.2151,0.0094,2
0.1676,0.2151,0.0094,2
0.1686,0.2151,0.0094,2
0.1697,0.2151,0.0094,2
0.0000,0.2162,0.4123,2
0.0000,0.2162,0.4123,2
0.0000,0.2162,0.6810,2
0.0000,0.2162,0.6810,2
0.0000,0.2162,0.4459,2
0.0000,0.2162,0.4459,2
0.0000,0.2162,0.2948,2
0.0000,0.2162,0.2948,2
0.0000,0.2117,0.1941,2
0.0000,0.2117,0.1941,2
0.0000,0.2117,0.1101,2
0.0000,0.2117,0.1101,2
0.0669,0.2157,0.0598,2
0.0677,0.2157,0.0598,2
0.1358,0.2157,0.0262,2
0.1367,0.2157,0.0262,2
0.1713,0.2157,0.0094,2
0.1724,0.2157,0.0094,2
0.1734,0.2157,0.0094,2
0.1744,0.2157,0.0094,2
0.0000,0.2162,0.4291,2
0.0000,0.2162,0.4291,2
0.0000,0.2162,0.2780,2
0.0000,0.2162,0.2780,3
0.0000,0.2162,0.1605,3
0.0000,0.2177,0.1605,3
0.0000,0.2177,1.3021,3
0.0000,0.2177,1.3021,3
0.0000,0.2132,0.7985,3
0.0000,0.2132,0.7985,3
0.0000,0.2132,0.4963,3
0.0000,0.2132,0.4963,3
0.0000,0.2137,0.3116,3
0.0000,0.2137,0.3116,3
0.0000,0.2137,0.1605,3
0.0000,0.2137,0.1605,3
0.0000,0.2132,0.0933,3
0.0000,0.2132,0.0933,3
0.0652,0.2132,0.0598,3
0.0660,0.2132,0.0598,3
0.1421,0.2172,0.0262,3
0.1431,0.2172,0.0262,3
0.1817,0.2172,-0.0074,3
0.1828,0.2172,-0.0074,3
0.1758,0.2132,-0.0074,3
0.1768,0.2132,-0.0074,3
0.1442,0.2132,-0.0242,3
0.1451,0.2132,-0.0242,3
0.1888,0.2177,-0.0074,3
0.1898,0.2177,-0.0074,3
0.0000,0.2177,0.3788,3
0.0000,0.2177,0.3788,3
0.0000,0.2132,0.2444,3
0.0000,0.2132,0.2444,3
0.0000,0.2132,0.1605,3
0.0000,0.2132,0.1605,3
0.0162,0.2172,0.0933,3
0.0168,0.2172,0.0933,3
0.0847,0.2172,0.0598,3
0.0855,0.2172,0.0598,3
0.0783,0.2132,0.0598,3
0.0791,0.2132,0.0598,3
0.1471,0.2132,0.0262,3
0.1481,0.2132,0.0262,3
0.1490,0.2132,0.0262,3
0.1590,0.2177,0.0262,3
0.0000,0.2177,0.4123,3
0.0000,0.2177,0.4123,3
0.0000,0.2132,0.2780,3
0.0000,0.2132,0.2780,3
0.0000,0.2132,0.1773,3
0.0000,0.2132,0.1773,3
0.0000,0.2137,0.1101,3
0.0000,0.2137,0.1101,3
0.0497,0.2137,0.0766,3
0.0504,0.2137,0.0766,3
0.0918,0.2172,0.0598,3
0.0926,0.2172,0.0598,3
0.1607,0.2172,0.0262,3
0.1617,0.2172,0.0262,3
0.1883,0.2132,0.0094,3
0.1893,0.2132,0.0094,3
0.1903,0.2132,0.0094,3
0.1913,0.2132,0.0094,3
0.0000,0.2167,0.4291,3
0.0000,0.2167,0.4291,3
0.0000,0.2167,0.6810,3
0.0000,0.2167,0.6810,3
0.0000,0.2137,0.4627,3
0.0000,0.2137,0.4627,3
0.0000,0.2137,0.2948,3
0.0000,0.2137,0.2948,3
0.0000,0.2167,0.1773,3
0.0000,0.2167,0.1773,3
0.0000,0.2167,0.1269,3
0.0000,0.2167,0.1269,3
0.0536,0.2132,0.0766,3
0.0543,0.2132,0.0766,3
0.1560,0.2132,0.0262,3
0.1569,0.2132,0.0262,3
0.1995,0.2173,0.0094,3
0.2005,0.2173,0.0094,3
0.2016,0.2173,0.0094,3
0.2026,0.2173,0.0094,3
0.0000,0.2133,0.4123,3
0.0000,0.2133,0.4123,3
0.0000,0.2133,0.2444,3
0.0000,0.2133,0.2444,3
0.0000,0.2168,0.1773,3
0.0000,0.2168,0.1773,3
0.0325,0.2168,0.0933,3
0.0331,0.2168,0.0933,3
0.0940,0.2133,0.0598,3
0.0948,0.2133,0.0598,3
0.1629,0.2133,0.0262,3
0.1638,0.2133,0.0262,3
0.2064,0.2173,0.0094,3
0.2075,0.2173,0.0094,3
0.1749,0.2173,0.0262,3
0.1758,0.2173,0.0262,3
0.0000,0.2133,0.4123,3
0.0000,0.2133,0.4123,3
0.0000,0.2133,0.2612,3
0.0000,0.2133,0.2612,3
0.0000,0.2173,0.1773,3
0.0000,0.2173,0.1773,3
0.0000,0.2173,0.1269,3
0.0000,0.2173,0.1269,3
0.0666,0.2133,0.0766,3
0.0673,0.2133,0.0766,3
0.1016,0.2133,0.0598,3
0.1024,0.2133,0.0598,3
0.1775,0.2168,0.0262,3
0.1785,0.2168,0.0262,3
0.2171,0.2168,-0.0074,3
0.2182,0.2168,-0.0074,3
0.2082,0.2133,0.0094,3
0.2092,0.2133,0.0094,3
0.0000,0.2133,0.4123,3
0.0000,0.2133,0.4123,3
0.0000,0.2173,0.6642,3
0.0000,0.2173,0.6642,3
0.0000,0.2173,0.4459,3
0.0000,0.2173,0.4459,3
0.0000,0.2133,0.2612,3
0.0000,0.2133,0.2612,3
0.0000,0.2133,0.1773,3
0.0000,0.2133,0.1773,3
0.0119,0.2173,0.1101,3
0.0124,0.2173,0.1101,3
0.1139,0.2173,0.0598,3
0.1147,0.2173,0.0598,3

0.0000,0.0000,-0.0410,1
0.0000,0.0000,-0.0578,1
0.0000,0.0668,-0.0578,1
0.0000,0.0668,-0.0578,1
0.0000,0.0863,-0.0578,1
0.0000,0.0863,-0.0578,1
0.0000,0.0863,-0.0578,1
0.0000,0.0863,-0.0578,1
0.0000,0.0578,-0.0578,1
0.0000,0.0578,-0.0578,1
0.0000,0.0578,-0.0578,1
0.0000,0.0578,-0.0745,1
0.0000,0.0218,-0.0745,1
0.0000,0.0218,-0.0578,1
0.0000,0.0218,-0.0578,1
0.0000,0.0218,-0.0578,1
0.0000,0.0373,-0.0578,1
0.0000,0.0373,-0.0578,1
0.0000,0.0373,-0.0578,1
0.0000,0.0373,-0.0745,1
0.0000,0.0573,-0.0745,1
0.0000,0.0573,-0.0578,1
0.0000,0.0573,-0.0578,1
0.0000,0.0573,-0.0745,1
0.0000,0.0218,-0.0745,1
0.0000,0.0218,-0.0410,1
0.0000,0.0218,-0.0410,1
0.0000,0.0218,-0.0410,1
0.0000,0.0373,-0.0410,1
0.0000,0.0373,-0.0578,1
0.0000,0.0373,-0.0578,1
0.0000,0.0373,-0.0578,1
0.0000,0.0578,-0.0578,1
0.0000,0.0578,-0.0578,1
0.0000,0.0578,-0.0578,1
0.0000,0.0578,-0.0745,1
0.0000,0.0213,-0.0745,1
0.0000,0.0213,-0.0745,1
0.0000,0.0213,-0.0745,1
0.0000,0.0213,-0.0913,1
0.0000,0.0372,-0.0913,1
0.0000,0.0372,-0.0913,1
0.0000,0.0372,-0.0913,1
0.0000,0.0372,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0578,1
0.0000,0.0577,-0.0578,1
0.0000,0.0577,-0.0745,1
0.0000,0.0212,-0.0745,1
0.0000,0.0212,-0.0745,1
0.0000,0.0212,-0.0745,1
0.0000,0.0212,-0.0913,1
0.0000,0.0577,-0.0913,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0372,-0.0745,1
0.0000,0.0372,-0.0745,1
0.0000,0.0372,-0.0745,1
0.0000,0.0372,-0.0745,1
0.0000,0.0212,-0.0745,1
0.0000,0.0212,-0.0745,1
0.0000,0.0212,-0.0745,1
0.0000,0.0212,-0.0745,1
0.0000,0.0572,-0.0745,1
0.0000,0.0572,-0.0745,1
0.0000,0.0572,-0.0745,1
0.0000,0.0572,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0410,1
0.0000,0.0217,-0.0410,1
0.0000,0.0217,-0.0410,1
0.0000,0.0372,-0.0410,1
0.0000,0.0372,-0.0410,1
0.0000,0.0372,-0.0410,1
0.0000,0.0372,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0410,1
0.0000,0.0372,-0.0410,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0410,1
0.0000,0.0572,-0.0410,1
0.0000,0.0572,-0.0578,1
0.0000,0.0572,-0.0578,1
0.0000,0.0572,-0.0745,1
0.0000,0.0217,-0.0745,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0578,1
0.0000,0.0577,-0.0578,1
0.0000,0.0577,-0.0578,1
0.0000,0.0577,-0.0578,1
0.0000,0.0577,-0.0578,1
0.0000,0.0212,-0.0578,1
0.0000,0.0212,-0.0578,1
0.0000,0.0212,-0.0578,1
0.0000,0.0212,-0.0578,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0410,1
0.0000,0.0372,-0.0410,1
0.0000,0.0372,-0.0578,1
0.0000,0.0577,-0.0578,1
0.0000,0.0577,-0.0242,1
0.0000,0.0577,-0.0242,1
0.0000,0.0577,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0410,1
0.0000,0.0217,-0.0410,1
0.0000,0.0217,-0.0410,1
0.0000,0.0372,-0.0410,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0578,1
0.0000,0.0372,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0745,1
0.0000,0.0577,-0.0745,1
